TIMESTAMP,STATION,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,VWC10CM,WSPD2MAVG,TEMP2MMIN,TEMP2MMAX,SOILTMP10AVG
2024-07-03 00:00:00,Manhattan,67.84,1.34,0.25,184.06,0.41659,5.82,72.34,92.48,58.9
2024-07-04 00:00:00,Manhattan,85.99,0.4,7.62,88.05,0.40861,2.77,66.54,79.88,58.45
2024-07-05 00:00:00,Manhattan,73.76,0.86,8.89,302.01,0.43508,2.89,64.58,83.39,58.22
2024-07-06 00:00:00,Manhattan,62.28,1.14,0.0,307.85,0.42079,2.91,61.18,83.1,58.1
2024-07-07 00:00:00,Manhattan,57.89,1.53,0.0,307.26,0.40779,3.8,60.62,89.19,58.13
2024-07-08 00:00:00,Manhattan,57.55,1.41,0.0,233.66,0.39408,4.34,70.02,86.5,58.34
2024-07-09 00:00:00,Manhattan,64.97,1.16,0.0,321.81,0.37776,2.28,63.79,84.61,58.22
2024-07-10 00:00:00,Manhattan,68.18,1.12,0.0,323.91,0.35444,2.13,61.65,86.11,58.08
2024-07-11 00:00:00,Manhattan,60.97,1.56,0.0,298.67,0.32663,2.75,61.61,90.7,58.17
2024-07-12 00:00:00,Manhattan,68.65,1.12,0.0,312.88,0.29878,4.0,65.37,87.46,58.54
2024-07-13 00:00:00,Manhattan,65.79,1.39,0.0,294.09,0.27614,4.63,70.86,92.25,58.98
2024-07-14 00:00:00,Manhattan,53.35,2.06,0.0,263.83,0.26049,7.58,77.38,95.43,59.32
2024-07-15 00:00:00,Manhattan,55.01,2.07,0.0,303.47,0.25214,5.14,78.01,97.39,60.0
2024-07-16 00:00:00,Manhattan,54.96,2.31,0.0,298.37,0.24677,5.73,79.2,102.58,60.62
2024-07-17 00:00:00,Manhattan,76.26,0.88,25.65,240.98,0.31155,4.88,67.53,88.2,60.12
2024-07-18 00:00:00,Manhattan,67.25,1.08,0.0,286.34,0.31693,3.18,63.86,85.08,59.75
2024-07-19 00:00:00,Manhattan,63.2,1.16,0.0,315.19,0.3009,2.33,59.65,83.17,59.14
2024-07-20 00:00:00,Manhattan,61.67,1.22,0.0,293.61,0.28428,3.36,60.48,84.78,59.02
2024-07-21 00:00:00,Manhattan,80.18,0.49,17.02,105.14,0.29823,3.22,62.92,73.0,58.24
2024-07-22 00:00:00,Manhattan,76.91,0.7,0.0,240.35,0.31517,1.95,61.14,81.18,58.01
2024-07-23 00:00:00,Manhattan,73.62,0.87,0.0,278.49,0.30561,1.45,60.1,84.07,58.24
2024-07-24 00:00:00,Manhattan,70.66,1.09,0.0,283.52,0.2947,1.61,62.02,88.83,58.6
2024-07-25 00:00:00,Manhattan,67.05,1.36,0.0,282.16,0.28104,1.99,64.99,93.24,59.15
2024-07-26 00:00:00,Manhattan,64.11,1.5,0.0,271.13,0.26719,2.51,68.4,93.56,59.63
2024-07-27 00:00:00,Manhattan,57.54,1.71,0.0,270.0,0.2558,3.62,72.48,91.63,59.83
2024-07-28 00:00:00,Manhattan,62.5,1.47,0.0,291.5,0.24638,4.34,66.49,91.11,59.62
2024-07-29 00:00:00,Manhattan,67.09,1.29,0.0,168.28,0.24018,6.73,67.24,91.94,59.0
2024-07-30 00:00:00,Manhattan,52.3,2.05,0.0,194.95,0.23715,4.41,76.37,93.79,59.3
2024-07-31 00:00:00,Manhattan,58.62,1.92,0.0,279.06,0.23371,5.75,75.27,97.2,59.87
2024-08-01 00:00:00,Manhattan,64.47,1.53,18.03,214.83,0.23705,6.2,69.28,97.56,60.01
2024-08-02 00:00:00,Manhattan,69.03,1.28,0.0,299.83,0.25938,2.62,68.58,92.35,59.85
2024-08-03 00:00:00,Manhattan,67.66,1.33,0.0,308.36,0.25443,2.21,66.16,91.78,59.89
2024-08-04 00:00:00,Manhattan,66.06,1.44,0.0,267.74,0.25012,1.52,66.47,92.66,59.84
2024-08-05 00:00:00,Manhattan,54.91,2.02,0.0,299.68,0.24399,3.15,67.21,96.8,59.88
2024-08-06 00:00:00,Manhattan,43.98,2.6,0.0,299.21,0.23645,4.61,71.53,98.83,59.99
2024-08-07 00:00:00,Manhattan,70.05,0.89,0.0,225.99,0.23023,5.03,65.05,80.62,59.72
2024-08-08 00:00:00,Manhattan,70.22,0.94,0.0,272.62,0.22567,3.04,60.51,85.69,59.0
2024-08-09 00:00:00,Manhattan,73.44,0.69,14.22,130.91,0.26865,3.98,60.24,78.98,58.53
2024-08-10 00:00:00,Manhattan,69.02,0.64,0.25,132.65,0.26869,1.63,53.44,71.74,56.96
2024-08-11 00:00:00,Manhattan,73.62,0.59,0.0,135.27,0.26337,2.71,60.66,70.93,56.54
2024-08-12 00:00:00,Manhattan,77.92,0.54,1.27,115.65,0.25871,2.89,61.57,75.02,56.59
2024-08-13 00:00:00,Manhattan,81.53,0.6,0.0,163.42,0.2552,2.21,64.81,85.28,57.28
2024-08-14 00:00:00,Manhattan,86.79,0.41,15.24,150.08,0.29912,4.29,68.83,82.54,57.84
2024-08-15 00:00:00,Manhattan,77.93,0.89,1.27,228.08,0.31011,5.88,70.88,94.51,58.6
2024-08-16 00:00:00,Manhattan,69.71,1.15,0.0,254.74,0.29694,4.72,71.4,90.48,59.24
2024-08-17 00:00:00,Manhattan,72.51,1.06,0.25,207.66,0.28543,2.3,65.26,90.79,59.06
2024-08-18 00:00:00,Manhattan,70.6,1.13,0.0,283.94,0.27203,2.24,63.05,92.17,58.7
2024-08-19 00:00:00,Manhattan,82.73,0.48,19.05,100.25,0.29122,3.49,64.76,79.25,58.32
2024-08-20 00:00:00,Manhattan,75.52,0.81,1.02,250.17,0.32174,2.84,67.55,84.36,58.29
2024-08-21 00:00:00,Manhattan,73.51,0.78,0.0,220.13,0.31191,3.6,64.58,81.14,58.31
2024-08-22 00:00:00,Manhattan,65.93,1.04,0.0,262.7,0.29959,4.45,62.74,82.92,58.13
2024-08-23 00:00:00,Manhattan,69.28,0.83,0.0,188.2,0.28777,3.91,60.8,81.41,57.64
2024-08-24 00:00:00,Manhattan,69.21,0.95,0.51,181.46,0.27764,3.49,62.53,85.53,57.46
2024-08-25 00:00:00,Manhattan,64.9,1.48,0.51,265.48,0.26395,5.08,69.66,93.42,58.38
2024-08-26 00:00:00,Manhattan,52.57,2.45,0.0,264.84,0.24547,5.99,79.25,103.53,59.27
2024-08-27 00:00:00,Manhattan,52.53,2.28,0.0,263.76,0.2319,3.4,73.45,99.48,59.57
2024-08-28 00:00:00,Manhattan,66.79,1.3,6.1,216.19,0.23439,2.98,69.94,94.24,59.66
2024-08-29 00:00:00,Manhattan,63.23,1.67,0.0,252.03,0.24319,2.89,68.41,96.03,59.63
2024-08-30 00:00:00,Manhattan,58.33,1.85,0.51,248.25,0.22671,5.66,69.4,95.56,59.81
2024-08-31 00:00:00,Manhattan,75.54,0.8,10.41,192.83,0.22267,2.17,63.14,85.19,59.21
2024-09-01 00:00:00,Manhattan,70.74,0.99,0.25,271.72,0.22267,1.14,58.33,85.93,58.22
2024-09-02 00:00:00,Manhattan,64.6,1.11,0.0,269.35,0.22121,3.58,58.33,84.78,57.68
2024-09-03 00:00:00,Manhattan,60.9,0.95,0.0,228.11,0.21771,2.28,53.73,76.77,56.69
2024-09-04 00:00:00,Manhattan,61.04,1.15,0.0,271.65,0.21407,2.24,51.96,82.85,56.04
2024-09-05 00:00:00,Manhattan,61.76,1.27,0.0,251.71,0.21158,2.68,56.8,87.28,56.32
2024-09-06 00:00:00,Manhattan,60.86,1.43,0.0,244.8,0.20968,3.2,60.19,92.34,56.91
2024-09-07 00:00:00,Manhattan,55.73,1.17,0.0,238.47,0.2072,4.09,60.98,79.93,56.93
2024-09-08 00:00:00,Manhattan,53.15,1.05,0.0,195.07,0.20415,2.42,53.94,75.58,56.12
2024-09-09 00:00:00,Manhattan,54.36,1.2,0.0,249.86,0.20124,3.13,48.67,80.22,55.27
2024-09-10 00:00:00,Manhattan,48.66,1.65,0.0,245.51,0.1995,4.38,52.61,87.15,55.21
2024-09-11 00:00:00,Manhattan,36.14,2.02,0.0,245.82,0.19803,4.05,53.82,88.23,55.43
2024-09-12 00:00:00,Manhattan,48.49,1.7,0.0,242.65,0.19604,2.51,51.03,89.04,55.28
2024-09-13 00:00:00,Manhattan,58.43,1.33,0.0,208.32,0.1952,2.86,57.38,86.04,55.52
2024-09-14 00:00:00,Manhattan,62.21,1.26,0.0,231.27,0.19403,2.75,52.77,87.13,55.43
2024-09-15 00:00:00,Manhattan,78.33,0.62,0.0,158.3,0.19371,3.11,62.42,80.65,55.74
2024-09-16 00:00:00,Manhattan,63.48,1.35,0.0,234.59,0.19376,3.65,64.4,89.8,56.15
2024-09-17 00:00:00,Manhattan,60.7,1.31,0.0,167.46,0.19356,4.5,67.57,86.13,56.52
2024-09-18 00:00:00,Manhattan,65.49,1.17,0.25,157.2,0.19319,4.7,68.72,87.6,56.7
2024-09-19 00:00:00,Manhattan,62.65,1.34,0.0,167.58,0.1928,5.59,68.36,88.36,56.89
2024-09-20 00:00:00,Manhattan,54.81,1.92,0.76,225.56,0.19328,4.43,71.38,96.91,57.59
2024-09-21 00:00:00,Manhattan,56.11,1.84,5.08,230.68,0.19675,4.29,58.73,95.2,57.14
2024-09-22 00:00:00,Manhattan,71.8,0.99,2.79,96.13,0.21519,3.96,68.36,89.31,57.61
2024-09-23 00:00:00,Manhattan,81.01,0.34,3.56,51.26,0.2158,6.08,56.95,68.61,56.32
2024-09-24 00:00:00,Manhattan,63.27,0.83,0.0,179.04,0.21646,2.37,51.67,75.24,54.99
2024-09-25 00:00:00,Manhattan,78.03,0.49,2.54,125.43,0.22226,2.08,48.47,79.41,54.12
2024-09-26 00:00:00,Manhattan,63.24,1.06,0.0,227.1,0.23051,2.28,49.3,83.07,53.85
2024-09-27 00:00:00,Manhattan,65.87,1.01,0.0,224.76,0.21509,1.32,48.72,82.42,53.77
2024-09-28 00:00:00,Manhattan,61.03,1.19,0.0,220.46,0.20317,3.09,50.65,84.54,53.75
2024-09-29 00:00:00,Manhattan,57.39,1.35,0.0,198.28,0.19643,3.62,55.4,88.75,53.79
2024-09-30 00:00:00,Manhattan,59.71,1.32,0.0,217.29,0.19235,2.06,52.93,87.1,53.79
2024-10-01 00:00:00,Manhattan,54.55,1.52,0.0,214.21,0.18952,3.53,49.98,90.28,53.73
2024-10-02 00:00:00,Manhattan,39.24,1.21,0.0,203.46,0.18673,5.01,43.68,72.77,53.45
2024-10-03 00:00:00,Manhattan,50.68,1.37,0.0,210.39,0.18305,3.87,39.16,83.01,52.16
2024-10-04 00:00:00,Manhattan,47.56,1.92,0.0,204.12,0.18314,4.12,51.6,94.35,53.08
2024-10-05 00:00:00,Manhattan,53.59,1.19,0.0,197.36,0.18284,4.41,57.49,81.52,53.66
2024-10-06 00:00:00,Manhattan,51.33,2.03,0.0,199.7,0.18172,5.79,54.23,95.76,53.59
2024-10-07 00:00:00,Manhattan,32.45,1.57,0.0,187.22,0.18008,3.74,52.93,78.82,53.23
2024-10-08 00:00:00,Manhattan,50.72,1.03,0.0,186.96,0.17726,1.66,40.37,75.13,51.99
2024-10-09 00:00:00,Manhattan,46.67,1.27,0.0,187.61,0.17714,1.9,49.55,79.56,52.25
2024-10-10 00:00:00,Manhattan,50.82,1.37,0.0,182.93,0.17607,2.08,44.19,85.93,52.02
2024-10-11 00:00:00,Manhattan,48.71,1.42,0.0,156.35,0.17629,3.31,54.55,85.6,52.48
2024-10-12 00:00:00,Manhattan,47.83,1.67,0.0,180.37,0.17644,3.33,59.36,90.1,52.94
2024-10-13 00:00:00,Manhattan,50.94,1.46,0.0,158.87,0.17655,3.83,58.15,88.77,53.26
2024-10-14 00:00:00,Manhattan,45.24,1.0,0.0,177.56,0.17426,6.4,43.93,69.76,52.22
2024-10-15 00:00:00,Manhattan,48.12,0.73,0.0,181.65,0.17102,1.5,37.54,64.4,50.51
2024-10-16 00:00:00,Manhattan,44.07,0.7,0.0,188.66,0.16884,5.14,33.42,59.38,49.55
2024-10-17 00:00:00,Manhattan,45.58,0.77,0.0,190.18,0.16676,3.8,27.72,64.24,48.38
2024-10-18 00:00:00,Manhattan,29.05,1.28,0.0,176.29,0.16718,7.83,43.72,72.54,48.66
2024-10-19 00:00:00,Manhattan,33.43,1.4,0.0,169.37,0.16842,6.98,53.01,77.04,49.53
2024-10-20 00:00:00,Manhattan,35.26,1.49,0.0,149.61,0.16907,3.85,53.33,79.88,50.14
2024-10-21 00:00:00,Manhattan,31.61,1.65,0.0,170.09,0.16898,4.41,50.02,81.72,50.28
2024-10-22 00:00:00,Manhattan,41.95,1.37,4.57,101.41,0.1688,4.94,52.25,79.48,50.32
2024-10-23 00:00:00,Manhattan,55.17,1.15,0.0,172.4,0.17089,5.57,54.91,83.32,50.83
2024-10-24 00:00:00,Manhattan,50.11,0.88,0.0,166.31,0.17164,4.99,48.65,69.04,50.38
2024-10-25 00:00:00,Manhattan,48.84,1.39,0.0,160.98,0.17139,5.3,46.15,90.25,49.92
2024-10-26 00:00:00,Manhattan,40.7,1.0,0.0,170.04,0.17117,8.57,45.5,67.41,50.01
2024-10-27 00:00:00,Manhattan,47.31,0.74,0.0,166.22,0.16802,2.68,35.8,63.66,48.48
2024-10-28 00:00:00,Manhattan,51.83,1.04,0.0,161.16,0.16723,2.84,37.15,77.58,48.27
2024-10-29 00:00:00,Manhattan,50.75,1.61,0.0,87.61,0.16963,8.79,63.5,85.42,49.95
2024-10-30 00:00:00,Manhattan,49.09,1.63,0.0,109.41,0.17124,13.94,70.45,81.88,51.27
2024-10-31 00:00:00,Manhattan,77.09,0.6,22.1,33.12,0.18922,9.33,49.73,77.29,51.43
2024-11-01 00:00:00,Manhattan,69.86,0.41,0.0,157.61,0.21338,4.56,37.15,59.34,49.65
2024-11-02 00:00:00,Manhattan,68.66,0.53,0.0,157.24,0.20994,3.11,35.4,67.33,48.26
2024-11-03 00:00:00,Manhattan,92.81,0.09,35.31,13.21,0.31599,3.38,44.49,58.3,47.83
2024-11-04 00:00:00,Manhattan,85.92,0.29,2.29,50.74,0.3862,5.12,58.24,66.78,49.22
2024-11-05 00:00:00,Manhattan,92.29,0.13,7.87,18.87,0.39053,4.68,52.86,63.3,49.88
2024-11-06 00:00:00,Manhattan,87.05,0.17,0.76,70.8,0.40305,3.74,39.52,57.15,49.25
2024-11-07 00:00:00,Manhattan,76.4,0.35,0.0,151.81,0.39246,3.09,35.24,61.05,47.68
2024-11-08 00:00:00,Manhattan,62.53,0.53,0.0,143.41,0.3862,3.42,42.39,61.74,47.37
2024-11-09 00:00:00,Manhattan,70.39,0.36,11.68,30.25,0.3837,5.57,44.26,54.82,47.01
2024-11-10 00:00:00,Manhattan,68.7,0.48,2.79,145.16,0.40779,7.61,47.86,61.99,46.93
2024-11-11 00:00:00,Manhattan,69.82,0.44,0.0,143.05,0.39548,5.19,41.18,62.76,46.77
2024-11-12 00:00:00,Manhattan,71.07,0.46,0.0,139.68,0.38925,2.75,35.96,66.79,46.32
2024-11-13 00:00:00,Manhattan,65.46,0.52,0.0,138.25,0.38437,5.41,37.44,66.24,46.19
2024-11-14 00:00:00,Manhattan,76.11,0.31,10.16,47.57,0.40437,6.76,43.54,58.46,46.71
2024-11-15 00:00:00,Manhattan,56.1,0.58,0.0,137.91,0.39902,3.0,34.3,63.14,45.83
2024-11-16 00:00:00,Manhattan,54.43,0.76,0.0,135.5,0.39214,4.61,33.6,68.16,45.31
2024-11-17 00:00:00,Manhattan,58.24,0.69,0.0,85.4,0.38735,5.46,50.45,67.05,45.88
2024-11-18 00:00:00,Manhattan,74.46,0.32,0.0,28.98,0.38478,3.31,46.76,55.27,46.23
2024-11-19 00:00:00,Manhattan,88.69,0.18,15.24,21.13,0.4092,9.06,49.3,66.02,46.86
2024-11-20 00:00:00,Manhattan,54.86,0.53,0.0,103.88,0.40858,7.72,40.86,54.32,46.37
2024-11-21 00:00:00,Manhattan,38.46,0.63,0.0,133.42,0.3979,10.76,35.11,53.11,44.86
2024-11-22 00:00:00,Manhattan,50.97,0.41,0.0,129.03,0.3913,6.62,30.49,48.45,43.7
2024-11-23 00:00:00,Manhattan,68.37,0.29,0.0,119.43,0.38696,1.12,25.23,52.99,42.75
2024-11-24 00:00:00,Manhattan,59.31,0.59,0.0,110.41,0.38429,3.53,30.52,64.65,42.84
2024-11-25 00:00:00,Manhattan,68.14,0.45,0.0,106.46,0.38223,5.61,39.16,63.91,43.87
2024-11-26 00:00:00,Manhattan,56.7,0.32,0.0,109.28,0.37801,9.22,27.34,42.8,43.27
2024-11-27 00:00:00,Manhattan,56.55,0.39,0.0,86.11,0.37331,3.11,20.28,52.81,41.72
2024-11-28 00:00:00,Manhattan,74.18,0.18,1.78,22.8,0.37154,5.37,29.23,39.47,41.74
2024-11-29 00:00:00,Manhattan,65.71,0.22,0.0,116.36,0.36934,4.92,24.51,42.62,41.0
2024-11-30 00:00:00,Manhattan,63.0,0.24,0.0,114.67,0.36664,2.71,17.04,42.51,40.11
2024-12-01 00:00:00,Manhattan,76.79,0.13,0.76,40.91,0.36536,3.36,23.14,34.63,40.04
2024-12-02 00:00:00,Manhattan,79.2,0.11,0.0,87.83,0.36375,1.66,18.54,35.69,39.26
2024-12-03 00:00:00,Manhattan,69.94,0.14,0.0,75.22,0.36209,5.32,19.11,30.43,38.67
2024-12-04 00:00:00,Manhattan,66.47,0.23,0.0,113.0,0.36039,4.65,14.29,42.84,37.97
2024-12-05 00:00:00,Manhattan,53.85,0.54,0.0,114.35,0.3608,7.92,29.08,61.25,39.12
2024-12-06 00:00:00,Manhattan,44.24,0.24,0.0,103.69,0.35916,5.88,16.18,29.46,38.75
2024-12-07 00:00:00,Manhattan,51.81,0.34,0.0,112.24,0.3568,3.8,14.58,46.99,37.82
2024-12-08 00:00:00,Manhattan,57.05,0.55,0.0,113.8,0.3564,5.5,25.32,63.9,38.51
2024-12-09 00:00:00,Manhattan,74.62,0.28,0.0,85.18,0.35707,7.09,39.63,56.21,40.01
2024-12-10 00:00:00,Manhattan,70.87,0.3,0.0,53.36,0.35624,5.03,32.25,51.75,40.38
2024-12-11 00:00:00,Manhattan,63.18,0.28,0.25,105.83,0.35356,5.91,23.92,45.84,39.8
2024-12-12 00:00:00,Manhattan,59.3,0.24,0.0,106.69,0.35129,5.19,22.78,38.3,39.21
2024-12-13 00:00:00,Manhattan,44.72,0.28,0.0,108.63,0.34938,6.4,19.62,36.32,38.66
2024-12-14 00:00:00,Manhattan,68.41,0.17,0.0,46.42,0.3471,6.53,18.03,39.52,37.93
2024-12-15 00:00:00,Manhattan,94.66,0.04,6.1,21.37,0.34912,5.37,36.86,43.93,39.04
2024-12-16 00:00:00,Manhattan,73.59,0.38,0.0,102.39,0.35175,4.61,32.47,64.54,39.76
2024-12-17 00:00:00,Manhattan,56.51,0.47,0.0,109.07,0.35194,4.43,31.44,56.71,39.63
2024-12-18 00:00:00,Manhattan,66.29,0.33,0.0,59.34,0.35156,3.29,24.03,52.07,39.14
2024-12-19 00:00:00,Manhattan,73.79,0.2,0.0,80.02,0.35154,6.02,30.38,45.28,39.29
2024-12-20 00:00:00,Manhattan,55.56,0.49,0.0,104.3,0.35108,9.06,22.82,59.11,39.25
2024-12-21 00:00:00,Manhattan,56.15,0.19,0.0,107.47,0.34911,5.35,14.85,32.32,38.22
2024-12-22 00:00:00,Manhattan,61.43,0.23,0.0,106.98,0.34734,1.97,13.69,41.36,37.13
2024-12-23 00:00:00,Manhattan,58.49,0.45,0.0,104.44,0.34753,6.04,24.15,58.21,37.57
2024-12-24 00:00:00,Manhattan,67.18,0.33,0.0,40.5,0.34911,2.82,37.45,48.69,39.1
2024-12-25 00:00:00,Manhattan,85.0,0.1,0.0,62.15,0.34863,3.71,27.93,40.68,38.99
2024-12-26 00:00:00,Manhattan,94.48,0.04,0.0,26.41,0.34824,2.95,27.41,39.15,38.88
2024-12-27 00:00:00,Manhattan,97.97,0.02,0.25,15.03,0.3489,2.01,38.46,43.39,39.45
2024-12-28 00:00:00,Manhattan,93.2,0.08,0.25,40.77,0.34979,2.82,35.33,53.15,40.22
2024-12-29 00:00:00,Manhattan,82.43,0.25,0.0,103.54,0.34939,1.43,31.51,61.14,40.24
2024-12-30 00:00:00,Manhattan,67.47,0.42,0.0,111.29,0.34842,3.74,33.24,59.0,40.25
2024-12-31 00:00:00,Manhattan,76.78,0.22,0.0,19.42,0.34741,5.32,35.67,48.72,40.24
2025-01-01 00:00:00,Manhattan,74.11,0.16,0.25,29.39,0.34623,10.96,30.33,37.65,39.87
2025-01-02 00:00:00,Manhattan,60.61,0.27,0.0,114.12,0.34389,4.54,23.11,41.5,38.92
2025-01-03 00:00:00,Manhattan,61.26,0.3,0.0,82.38,0.34285,6.33,25.02,46.42,39.04
2025-01-04 00:00:00,Manhattan,73.99,0.14,0.0,58.45,0.34105,2.95,20.86,35.24,38.55
2025-01-05 00:00:00,Manhattan,76.93,0.1,0.0,12.13,0.3394,7.67,21.56,26.89,37.91
2025-01-06 00:00:00,Manhattan,80.39,0.06,0.0,32.54,0.33824,10.85,9.97,21.61,37.14
2025-01-07 00:00:00,Manhattan,66.3,0.08,0.0,124.95,0.33762,4.23,-0.58,15.22,37.14
2025-01-08 00:00:00,Manhattan,68.48,0.09,0.0,113.75,0.33734,5.03,-6.36,24.46,37.26
2025-01-09 00:00:00,Manhattan,72.63,0.07,0.0,122.3,0.33631,4.34,-2.92,19.58,37.34
2025-01-10 00:00:00,Manhattan,76.19,0.11,0.76,64.71,0.33549,3.74,5.02,31.12,37.35
2025-01-11 00:00:00,Manhattan,76.45,0.12,0.0,125.91,0.33491,6.33,18.36,33.6,37.3
2025-01-12 00:00:00,Manhattan,75.57,0.13,0.0,67.23,0.33444,3.67,11.41,34.97,37.23
2025-01-13 00:00:00,Manhattan,73.09,0.14,0.0,96.97,0.33444,5.82,6.55,36.09,37.15
2025-01-14 00:00:00,Manhattan,65.7,0.13,0.0,117.72,0.33795,4.05,4.55,26.74,37.09
2025-01-15 00:00:00,Manhattan,69.64,0.11,0.0,125.94,0.3382,4.25,11.05,25.41,37.03
2025-01-16 00:00:00,Manhattan,62.11,0.16,0.0,125.51,0.33813,4.32,9.3,35.89,36.97
2025-01-17 00:00:00,Manhattan,61.42,0.31,5.08,127.43,0.33812,3.62,27.59,50.14,36.9
2025-01-18 00:00:00,Manhattan,53.58,0.4,0.0,120.89,0.33867,9.15,30.51,46.67,36.8
2025-01-19 00:00:00,Manhattan,57.58,0.15,0.0,104.13,0.36743,12.66,11.44,30.58,36.66
2025-01-20 00:00:00,Manhattan,56.83,0.1,0.0,134.22,0.37865,5.3,0.86,14.29,36.14
2025-01-21 00:00:00,Manhattan,55.82,0.1,0.0,102.82,0.37625,5.91,-4.32,14.43,35.5
2025-01-22 00:00:00,Manhattan,50.82,0.12,0.0,136.33,0.37401,7.56,-9.6,22.05,35.03
2025-01-23 00:00:00,Manhattan,55.71,0.25,0.0,107.53,0.37194,6.62,19.87,40.64,34.81
2025-01-24 00:00:00,Manhattan,62.97,0.15,0.0,92.96,0.37032,7.27,11.25,29.34,34.82
2025-01-25 00:00:00,Manhattan,66.93,0.2,0.0,130.73,0.3689,4.76,5.97,39.31,34.75
2025-01-26 00:00:00,Manhattan,63.54,0.24,0.0,101.8,0.368,4.25,22.82,38.7,34.77
2025-01-27 00:00:00,Manhattan,56.64,0.21,0.0,115.99,0.36863,3.09,19.09,35.04,34.86
2025-01-28 00:00:00,Manhattan,61.12,0.26,0.0,142.14,0.38689,7.05,16.97,43.65,34.87
2025-01-29 00:00:00,Manhattan,61.44,0.33,0.0,142.05,0.40752,4.88,23.07,48.56,34.92
2025-01-30 00:00:00,Manhattan,64.07,0.34,0.0,122.18,0.40692,1.7,24.37,53.85,35.04
2025-01-31 00:00:00,Manhattan,95.04,0.04,1.52,36.96,0.40882,2.15,34.72,43.84,35.25
2025-02-01 00:00:00,Manhattan,76.63,0.22,13.46,141.61,0.41337,7.29,28.6,50.32,36.09
2025-02-02 00:00:00,Manhattan,81.83,0.17,0.0,90.39,0.40775,4.27,26.04,49.3,36.33
2025-02-03 00:00:00,Manhattan,63.43,0.56,0.0,124.87,0.40165,2.77,30.25,65.93,37.15
2025-02-04 00:00:00,Manhattan,70.13,0.27,0.0,115.89,0.39752,7.96,25.47,50.99,37.85
2025-02-05 00:00:00,Manhattan,67.65,0.14,0.0,35.65,0.39345,8.72,20.28,26.98,36.76
2025-02-06 00:00:00,Manhattan,89.47,0.05,0.0,23.15,0.39109,3.31,25.02,32.88,36.06
2025-02-07 00:00:00,Manhattan,58.87,0.33,0.0,155.21,0.38996,5.5,25.99,47.75,36.63
2025-02-08 00:00:00,Manhattan,57.99,0.3,0.0,65.96,0.38874,5.08,21.4,42.03,36.21
2025-02-09 00:00:00,Manhattan,59.91,0.26,0.0,145.33,0.38761,8.08,22.98,39.99,36.71
2025-02-10 00:00:00,Manhattan,53.37,0.25,0.0,107.72,0.38615,3.8,20.73,39.6,36.23
2025-02-11 00:00:00,Manhattan,53.36,0.29,0.0,82.94,0.3844,4.0,20.35,39.74,35.86
2025-02-12 00:00:00,Manhattan,65.96,0.13,0.0,51.96,0.38339,10.74,15.53,30.9,35.6
2025-02-13 00:00:00,Manhattan,73.98,0.07,0.0,109.3,0.38188,9.82,5.27,15.84,34.96
2025-02-14 00:00:00,Manhattan,60.77,0.11,0.25,177.46,0.38091,4.81,-5.49,23.45,34.71
2025-02-15 00:00:00,Manhattan,66.03,0.21,1.52,121.26,0.38033,7.61,12.36,43.54,34.64
2025-02-16 00:00:00,Manhattan,79.21,0.1,0.0,22.52,0.38145,11.18,14.52,34.5,34.77
2025-02-17 00:00:00,Manhattan,57.46,0.13,0.0,177.01,0.38127,8.75,9.09,22.69,34.61
2025-02-18 00:00:00,Manhattan,69.52,0.08,0.0,62.06,0.38086,8.72,1.13,16.34,34.4
2025-02-19 00:00:00,Manhattan,67.94,0.05,0.0,71.0,0.37965,12.24,-3.82,1.22,34.23
2025-02-20 00:00:00,Manhattan,60.22,0.07,0.0,168.9,0.37854,8.5,-6.9,10.53,34.19
2025-02-21 00:00:00,Manhattan,53.44,0.1,0.76,187.63,0.37743,2.46,-14.19,21.49,34.17
2025-02-22 00:00:00,Manhattan,56.99,0.13,0.0,162.68,0.37633,3.6,-4.74,22.37,34.14
2025-02-23 00:00:00,Manhattan,56.96,0.25,0.25,190.66,0.37498,6.06,13.95,41.7,34.16
2025-02-24 00:00:00,Manhattan,57.55,0.47,0.0,187.72,0.3863,4.09,23.38,59.76,34.19
2025-02-25 00:00:00,Manhattan,54.12,0.7,0.0,167.56,0.40964,3.67,35.98,68.22,34.24
2025-02-26 00:00:00,Manhattan,53.25,0.81,0.0,188.24,0.41126,4.52,29.93,70.92,34.98
2025-02-27 00:00:00,Manhattan,47.48,0.74,0.0,192.93,0.40602,7.94,39.24,62.04,37.36
2025-02-28 00:00:00,Manhattan,47.01,0.72,0.0,197.55,0.39752,4.32,33.49,64.18,37.8
2025-03-01 00:00:00,Manhattan,36.37,0.97,0.0,196.8,0.39451,7.14,38.35,71.13,38.63
2025-03-02 00:00:00,Manhattan,49.95,0.41,0.0,187.2,0.39154,4.34,30.79,47.5,38.57
2025-03-03 00:00:00,Manhattan,41.65,0.68,0.0,182.64,0.38875,5.91,27.16,61.25,38.23
2025-03-04 00:00:00,Manhattan,60.85,0.53,0.0,88.07,0.38686,8.46,38.68,60.13,39.12
2025-03-05 00:00:00,Manhattan,77.85,0.31,7.11,32.27,0.39557,11.95,32.32,59.18,40.57
2025-03-06 00:00:00,Manhattan,56.75,0.31,1.02,212.76,0.41447,14.45,27.66,44.91,38.82
2025-03-07 00:00:00,Manhattan,55.3,0.44,0.0,117.51,0.401,5.44,22.12,53.71,38.07
